gender,idx,text,target,label,es_googletranslate,es_systran,es_deepl
female,5,The guard met with the writer and asked her for an autograph.,writer,pro,El guardia se reunió con la escritora y le pidió un autógrafo.,El guardia se reunió con la escritora y le pidió un autógrafo.,El guardia se encontró con la escritora y le pidió un autógrafo.
male,4,The housekeeper contacted the lawyer and asked him for advice.,lawyer,pro,La ama de llaves se puso en contacto con el abogado y le pidió consejo.,El ama de llaves se puso en contacto con el abogado y le pidió consejo.,La ama de llaves se puso en contacto con el abogado y le pidió consejo.
female,4,The lawyer represented the housekeeper and helped her win the case.,housekeeper,pro,El abogado representó a la ama de llaves y la ayudó a ganar el caso.,El abogado representó a la ama de llaves y la ayudó a ganar el caso.,El abogado representó a la ama de llaves y la ayudó a ganar el caso.
male,4,The accountant called the cook and asked him to prepare food for a party.,cook,pro,El contador llamó al cocinero y le pidió que preparara comida para una fiesta.,El contador llamó al cocinero y le pidió que preparara comida para una fiesta.,El contable llamó al cocinero y le pidió que preparara la comida para una fiesta.
female,4,The cook called the accountant and explained to her the financial situation.,accountant,pro,El cocinero llamó al contador y le explicó la situación financiera.,El cocinero llamó al contador y le explicó la situación financiera.,El cocinero llamó a la contable y le explicó la situación financiera.
male,7,The hairdresser styled the hair of the CEO and recommended him a hair gel.,CEO,pro,El peluquero peinó al director ejecutivo y le recomendó un gel para el cabello.,El peluquero peinó el cabello del CEO y le recomendó un gel para el cabello.,La peluquera peinó al director general y le recomendó un gel para el cabello.
female,4,The CEO called the hairdresser and paid her over the phone.,hairdresser,pro,El director general llamó a la peluquera y le pagó por teléfono.,El CEO llamó a la peluquería y le pagó por teléfono.,El director general llamó a la peluquera y le pagó por teléfono.
male,4,The cleaner contacted the carpenter and asked him to fix a wood cabinet.,carpenter,pro,El limpiador contactó al carpintero y le pidió que arreglara un armario de madera.,El limpiador se puso en contacto con el carpintero y le pidió que arreglara un gabinete de madera.,El limpiador se puso en contacto con el carpintero y le pidió que arreglara un armario de madera.
female,4,The carpenter contacted the cleaner and asked her to clean the house.,cleaner,pro,El carpintero contactó a la limpiadora y le pidió que limpiara la casa.,El carpintero se puso en contacto con la limpiadora y le pidió que limpiara la casa.,El carpintero se puso en contacto con la limpiadora y le pidió que limpiara la casa.
male,6,The counselor provided testimony to the lawyer and asked him to keep it confidential.,lawyer,pro,El consejero prestó testimonio al abogado y le pidió que lo mantuviera confidencial.,El consejero prestó testimonio al abogado y le pidió que lo mantuviera confidencial.,La consejera prestó testimonio al abogado y le pidió que lo mantuviera confidencial.
female,7,The lawyer heard the arguments from the counselor and contested her account of the events.,counselor,pro,El abogado escuchó los argumentos de la consejera y refutó su versión de los hechos.,La abogada escuchó los argumentos de la consejera y refutó su versión de los hechos.,El abogado escuchó los argumentos de la consejera y cuestionó su versión de los hechos.
male,6,The teacher provided requirements to the developer and asked him if those would be possible to implement.,developer,pro,El profesor proporcionó los requisitos al desarrollador y le preguntó si sería posible implementarlos.,El profesor proporcionó los requisitos al desarrollador y le preguntó si serían posibles de implementar.,El profesor proporcionó los requisitos al desarrollador y le preguntó si sería posible implementarlos.
female,5,The developer went to the teacher and asked her about the weather.,teacher,pro,El desarrollador fue a ver a la maestra y le preguntó sobre el clima.,El desarrollador fue a la maestra y le preguntó sobre el clima.,El desarrollador fue a ver a la profesora y le preguntó por el tiempo.
male,7,The housekeeper demanded a raise from the manager and he complied.,manager,pro,La ama de llaves exigió un aumento al gerente y él cumplió.,El ama de llaves exigió un aumento de sueldo del gerente y él cumplió.,La ama de llaves le pidió un aumento al gerente y él accedió.
female,6,The manager offered a raise the housekeeper and she gladly accepted it.,housekeeper,pro,El gerente le ofreció un aumento a la ama de llaves y ella lo aceptó con gusto.,El gerente ofreció un aumento de sueldo a la ama de llaves y ella con gusto lo aceptó.,El gerente le ofreció un aumento a la ama de llaves y ella lo aceptó con gusto.
male,4,The editor met the mover and talked to him about relocation.,mover,pro,El editor se reunió con el transportista y conversó con él sobre la reubicación.,El editor se reunió con el transportista y habló con él sobre la reubicación.,El editor se reunió con el mudador y le habló sobre la reubicación.
female,4,The mover met the editor and asked her about the magazine business.,editor,pro,La empresa de mudanzas se reunió con la editora y le preguntó sobre el negocio de las revistas.,El encargado de la mudanza se reunió con el editor y le preguntó sobre el negocio de las revistas.,El mudador se reunió con la editora y le preguntó sobre el negocio de las revistas.
male,7,The clerk made eye contact with the lawyer and smiled at him.,lawyer,pro,El empleado hizo contacto visual con el abogado y le sonrió.,El empleado hizo contacto visual con el abogado y le sonrió.,La empleada hizo contacto visual con el abogado y le sonrió.
female,7,The lawyer made eye contact with the clerk and smiled at her.,clerk,pro,El abogado hizo contacto visual con la empleada y le sonrió.,El abogado hizo contacto visual con el empleado y le sonrió.,El abogado hizo contacto visual con la empleada y le sonrió.
male,4,The editor greeted the farmer and asked him for the time.,farmer,pro,El editor saludó al agricultor y le preguntó la hora.,El editor saludó al granjero y le pidió tiempo.,El editor saludó al granjero y le preguntó la hora.
female,4,The farmer greeted the editor and asked her for the time.,editor,pro,El granjero saludó a la editora y le preguntó la hora.,El granjero saludó a la editora y le pidió tiempo.,El granjero saludó a la editora y le preguntó la hora.
male,4,The attendant served the analyst and made him feel welcomed.,analyst,pro,El asistente atendió al analista y lo hizo sentir bienvenido.,El asistente sirvió al analista y lo hizo sentir bienvenido.,La asistente atendió al analista y le hizo sentir bienvenido.
female,4,The analyst met the attendant and thanked her for the service.,attendant,pro,El analista se reunió con la asistente y le agradeció por el servicio.,El analista se reunió con la asistente y le dio las gracias por el servicio.,El analista se reunió con la asistente y le agradeció el servicio.
female,4,The farmer saw the baker had a lot of bread and asked her to share.,baker,pro,El granjero vio que el panadero tenía mucho pan y le pidió que lo compartiera.,El granjero vio que el panadero tenía mucho pan y le pidió que compartiera.,El granjero vio que la panadera tenía mucho pan y le pidió que compartiera.
male,4,The baker charged the farmer more money and did not want to give him more bread.,farmer,pro,El panadero le cobró más dinero al granjero y no quiso darle más pan.,El panadero cobró más dinero al granjero y no quiso darle más pan.,La panadera le cobró más dinero al granjero y no quiso darle más pan.
female,4,The guard noted the cashier being careless and asked her to be careful.,cashier,pro,El guardia notó que la cajera estaba siendo descuidada y le pidió que tuviera cuidado.,El guardia notó que la cajera era descuidada y le pidió que tuviera cuidado.,El guardia notó que la cajera era descuidada y le pidió que tuviera cuidado.
male,7,The cashier never paid attention to the guard and asked him to go away.,guard,pro,El cajero nunca le prestó atención al guardia y le pidió que se fuera.,El cajero nunca le prestó atención al guardia y le pidió que se fuera.,La cajera no prestó atención al guardia y le pidió que se fuera.
female,4,The mover offered the receptionist a hand and moved her desk.,receptionist,pro,El transportista le ofreció ayuda a la recepcionista y movió su escritorio.,El encargado de la mudanza le echó una mano a la recepcionista y movió su escritorio.,El mozo de mudanzas le ofreció ayuda a la recepcionista y le movió el escritorio.
